something
Accuracy after 220 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 222 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 224 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 226 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 228 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 230 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 232 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 234 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 236 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 238 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 240 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 242 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 244 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 246 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 248 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 250 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 252 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 254 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
Accuracy after 256 epochs: Train: 0.189066, Val: 0.190704, Test: 0.195874
{'dataset': 'svhn_cropped', 'size_x': 32, 'size_y': 32, 'augment': 'deep', 'epochs': 256, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.0001, 'split': ['train[:40%]', 'train[80%:]', 'test']}
Accuracy after 2 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 4 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 6 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 8 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 10 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 12 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 14 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 16 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 18 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 20 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 22 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 24 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 26 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 28 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
Accuracy after 30 epochs: Train: 0.188616, Val: 0.190704, Test: 0.195874
